,book_name,author,rating_value,rating_num,price_buy_new,price_rent,category,details,rank,tag,tag_in,part_in
205,Head First Git: A Learner's Guide to Understanding Git from the Inside Out,Raju Gandhi,4.6 out of 5,43 ratings,$61.63,Na,Programming,"Publisher : O'Reilly Media; 1st edition (February 22, 2022)
Language : English
Paperback : 506 pages
ISBN-10 : 1492092517
ISBN-13 : 978-1492092513
Item Weight : 2.1 pounds
Dimensions : 8 x 1.1 x 9.2 inches",Na,Na,Na,Na
206,C++ Concurrency in Action,Anthony Williams,4.7 out of 5,138 ratings,$69.99,Na,Programming Languages,"Publisher : Manning; 2nd edition (February 10, 2019)
Language : English
Paperback : 592 pages
ISBN-10 : 1617294691
ISBN-13 : 978-1617294693
Item Weight : 2.2 pounds
Dimensions : 7.38 x 1.2 x 9.25 inches",,Na,Na,Na
207,Records Management,Judith Read,4.5 out of 5,239 ratings,Na,Na,Management & Leadership,"ASIN : 1305119169
Publisher : Cengage Learning; 10th edition (January 1, 2015)
Language : English
Paperback : 448 pages
ISBN-10 : 9781305119161
ISBN-13 : 978-1305119161
Item Weight : 2.05 pounds
Dimensions : 10 x 1 x 12 inches",Na,Na,Na,Na
208,"Concurrency in C# Cookbook: Asynchronous, Parallel, and Multithreaded Programming",Stephen Cleary,4.5 out of 5,146 ratings,$37.49,Na,Programming,"Publisher : O'Reilly Media; 2nd edition (September 17, 2019)
Language : English
Paperback : 254 pages
ISBN-10 : 149205450X
ISBN-13 : 978-1492054504
Item Weight : 14.4 ounces
Dimensions : 7 x 0.75 x 9 inches",Na,Na,Na,Book 1 of 1: Concurrency in C# Cookbook
209,PowerShell Pocket Reference: Portable Help for PowerShell Scripters,Lee Holmes,4.6 out of 5,74 ratings,$18.99,Na,Networking & Cloud Computing,"Publisher : O'Reilly Media; 3rd edition (May 18, 2021)
Language : English
Paperback : 228 pages
ISBN-10 : 1098101677
ISBN-13 : 978-1098101671
Item Weight : 6.1 ounces
Dimensions : 4.5 x 0.5 x 7 inches",,Na,Na,Na
210,Microsoft Azure For Dummies,Timothy L. Warner,4.3 out of 5,194 ratings,$22.49,Na,Software,"Publisher : For Dummies; 1st edition (March 24, 2020)
Language : English
Paperback : 368 pages
ISBN-10 : 1119612144
ISBN-13 : 978-1119612148
Item Weight : 1.1 pounds
Dimensions : 7.25 x 0.75 x 9 inches",Na,Na,Na,Na
211,"Certified Information Security Manager Exam Prep Guide: Gain the confidence to pass the CISM exam using test-oriented study material, 2nd Edition",Hemang Doshi,4.9 out of 5,13 ratings,$59.99,Na,Programming,"Publisher : Packt Publishing; 2nd ed. edition (December 16, 2022)
Language : English
Paperback : 718 pages
ISBN-10 : 1804610631
ISBN-13 : 978-1804610633
Item Weight : 2.68 pounds
Dimensions : 7.5 x 1.62 x 9.25 inches",Na,Na,Na,Na
212,Code: The Hidden Language of Computer Hardware and Software,Charles Petzold,4.6 out of 5,"2,179 ratings",Na,Na,Programming,"ASIN : 0735611319
Publisher : Microsoft Press; 1st edition (October 11, 2000)
Language : English
Paperback : 400 pages
ISBN-10 : 9780735611313
ISBN-13 : 978-0735611313
Item Weight : 1.19 pounds
Dimensions : 6 x 1 x 8.9 inches",Na,Na,Na,Part of: Developer Best Practices (23 books)
213,MIS (MindTap Course List),Hossein Bidgoli,4.4 out of 5,79 ratings,$115.95,$16.54,Management & Leadership,"Publisher : Cengage Learning; 10th edition (January 1, 2020)
Language : English
Paperback : 358 pages
ISBN-10 : 0357418697
ISBN-13 : 978-0357418697
Item Weight : 1.95 pounds
Dimensions : 8.25 x 0.5 x 10.5 inches",,Na,Na,Na
214,"Managing Multiple Projects: How Project Managers Can Balance Priorities, Manage Expectations and Increase Productivity",Elizabeth Harrin,4.5 out of 5,22 ratings,$35.49,Na,Management & Leadership,"Publisher : Kogan Page; 1st edition (May 31, 2022)
Language : English
Paperback : 240 pages
ISBN-10 : 1398605506
ISBN-13 : 978-1398605503
Item Weight : 12.7 ounces
Dimensions : 6.1 x 0.59 x 9.17 inches",Na,Na,Na,Na
215,Math for Deep Learning: What You Need to Know to Understand Neural Networks,Ronald T. Kneusel,4.5 out of 5,34 ratings,$36.49,Na,Computer Science,"Publisher : No Starch Press (December 7, 2021)
Language : English
Paperback : 344 pages
ISBN-10 : 1718501900
ISBN-13 : 978-1718501904
Item Weight : 13 ounces
Dimensions : 7.06 x 0.77 x 9.25 inches",Na,Na,Na,Na
216,The Algorithm Design Manual (Texts in Computer Science),Steven S. Skiena,3.6 out of 5,32 ratings,Na,Na,Programming,"Publisher : Springer; 3rd ed. 2020 edition (October 7, 2021)
Language : English
Paperback : 810 pages
ISBN-10 : 3030542580
ISBN-13 : 978-3030542580
Item Weight : 3.1 pounds
Dimensions : 7.01 x 1.61 x 9.26 inches",Na,Na,Na,Part of: Texts in Computer Science (72 books)
217,Deep Learning from Scratch: Building with Python from First Principles,Seth Weidman,4.3 out of 5,87 ratings,$38.99,Na,Computer Science,"ASIN : 1492041416
Publisher : O'Reilly Media; 1st edition (October 1, 2019)
Language : English
Paperback : 252 pages
ISBN-10 : 935213902X
ISBN-13 : 978-9352139026
Item Weight : 14.4 ounces
Dimensions : 7 x 0.53 x 9.19 inches",Na,Na,Na,Na
218,"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython",William McKinney,4.6 out of 5,"1,713 ratings",Na,Na,Databases & Big Data,"Publisher : O'Reilly Media; 2nd edition (November 14, 2017)
Language : English
Paperback : 547 pages
ISBN-10 : 1491957662
ISBN-13 : 978-1491957660
Item Weight : 1.47 pounds
Dimensions : 7 x 1.11 x 9.19 inches",Na,Na,Na,Na
219,Discovering AutoCAD 2020,Mark Dix,4.6 out of 5,67 ratings,$100.00,Na,Graphics & Design,"Publisher : Macromedia Press; 1st edition (August 16, 2019)
Language : English
Paperback : 704 pages
ISBN-10 : 0135576164
ISBN-13 : 978-0135576168
Item Weight : 2.69 pounds
Dimensions : 8.45 x 1.4 x 10.85 inches",Na,Na,Na,Na
220,"Agile Data Warehouse Design: Collaborative Dimensional Modeling, from Whiteboard to Star Schema",Lawrence Corr,4.6 out of 5,196 ratings,$39.98,Na,Management & Leadership,"Publisher : DecisionOne Press; 42745th edition (November 24, 2011)
Language : English
Paperback : 328 pages
ISBN-10 : 0956817203
ISBN-13 : 978-0956817204
Item Weight : 1.45 pounds
Dimensions : 8 x 0.74 x 10 inches",,Na,Na,Na
221,Coding the Matrix: Linear Algebra through Applications to Computer Science,Philip N. Klein,4.5 out of 5,161 ratings,$35.00,Na,Mathematics,"Publisher : Newtonian Press; 8.4.2013 edition (September 3, 2013)
Language : English
Paperback : 548 pages
ISBN-10 : 0615880991
ISBN-13 : 978-0615880990
Item Weight : 2.77 pounds
Dimensions : 8.5 x 1.24 x 11 inches",,Na,Na,Na
222,"PLC Controls with Structured Text (ST), V3: IEC 61131-3 and best practice ST programming",Tom Mejer Antonsen,4.4 out of 5,69 ratings,$35.90,Na,Engineering,"Publisher : Books on Demand (June 30, 2020)
Language : English
Paperback : 210 pages
ISBN-10 : 8743015549
ISBN-13 : 978-8743015543
Item Weight : 13.6 ounces
Dimensions : 7.44 x 0.44 x 9.69 inches",Na,Na,Na,Na
223,"Compilers: Principles, Techniques, and Tools",Alfred V. Aho,4.5 out of 5,125 ratings,$240.00,Na,Hardware & DIY,"Publisher : Addison-Wesley; 1st edition (January 1, 1985)
Language : English
Hardcover : 796 pages
ISBN-10 : 0201100886
ISBN-13 : 978-0201100884
Item Weight : 2.61 pounds
Dimensions : 6.75 x 1.5 x 9.5 inches",Na,Na,Na,Na
224,(ISC)2 SSCP Systems Security Certified Practitioner Official Study Guide & Practice Tests Bundle,Mike Wills,4.3 out of 5,37 ratings,$65.61,Na,Certification,"Publisher : Wiley; 3rd edition (February 23, 2022)
Language : English
ISBN-10 : 111987890X
ISBN-13 : 978-1119878902
Item Weight : 3.65 pounds
Dimensions : 7.3 x 2.8 x 9.2 inches",Na,Na,Na,Na
225,Practical Vim: Edit Text at the Speed of Thought,Drew Neil,4.7 out of 5,303 ratings,$29.00,Na,Programming,"Publisher : Pragmatic Bookshelf; 2nd edition (November 17, 2015)
Language : English
Paperback : 356 pages
ISBN-10 : 1680501275
ISBN-13 : 978-1680501278
Item Weight : 1.45 pounds
Dimensions : 7.52 x 0.74 x 9.25 inches",Na,Na,Na,Na
226,Adversarial Tradecraft in Cybersecurity: Offense versus defense in real-time computer conflict,Dan Borges,4.7 out of 5,110 ratings,$36.77,Na,Networking & Cloud Computing,"Publisher : Packt Publishing (June 14, 2021)
Language : English
Paperback : 246 pages
ISBN-10 : 1801076200
ISBN-13 : 978-1801076203
Item Weight : 15.2 ounces
Dimensions : 7.5 x 0.56 x 9.25 inches",Na,Na,Na,Na
227,"Agile Model-Based Systems Engineering Cookbook: Improve system development by applying proven recipes for effective agile systems engineering, 2nd Edition",Dr. Bruce Powel Douglass,5 out of 5,4 ratings,$62.99,Na,Programming,"Publisher : Packt Publishing; 2nd ed. edition (December 30, 2022)
Language : English
Paperback : 600 pages
ISBN-10 : 1803235829
ISBN-13 : 978-1803235820
Item Weight : 2.24 pounds
Dimensions : 7.5 x 1.36 x 9.25 inches",Na,Na,Na,Na
228,"Industrial Cybersecurity: Efficiently monitor the cybersecurity posture of your ICS environment, 2nd Edition",Pascal Ackerman,4.7 out of 5,60 ratings,$51.99,Na,Networking & Cloud Computing,"Publisher : Packt Publishing; 2nd ed. edition (October 7, 2021)
Language : English
Paperback : 800 pages
ISBN-10 : 1800202091
ISBN-13 : 978-1800202092
Item Weight : 2.98 pounds
Dimensions : 7.5 x 1.81 x 9.25 inches",Na,Na,Na,Na
229,"Microsoft 365 Certified Fundamentals MS-900 Exam Guide: Understand the Microsoft 365 platform from concept to execution and pass the MS-900 exam with confidence, 2nd Edition",Aaron Guilmette,4.5 out of 5,31 ratings,$41.99,Na,Networking & Cloud Computing,"Publisher : Packt Publishing; 2nd ed. edition (December 30, 2021)
Language : English
Paperback : 420 pages
ISBN-10 : 1803231165
ISBN-13 : 978-1803231167
Item Weight : 1.59 pounds
Dimensions : 7.5 x 0.95 x 9.25 inches",Na,Na,Na,Na
230,Excel Workbook For Dummies,Paul McFedries,4.1 out of 5,15 ratings,$20.49,Na,Software,"Publisher : For Dummies; 2nd edition (December 30, 2021)
Language : English
Paperback : 384 pages
ISBN-10 : 1119832152
ISBN-13 : 978-1119832157
Item Weight : 1.3 pounds
Dimensions : 7.9 x 1 x 9.9 inches",Na,Na,Na,Na
231,OCA Oracle Database SQL Exam Guide (Exam 1Z0-071) (Oracle Press),Steve O'Hearn,4.5 out of 5,187 ratings,$58.62,Na,Certification,"Publisher : McGraw Hill; 1st edition (August 23, 2017)
Language : English
Paperback : 832 pages
ISBN-10 : 1259585492
ISBN-13 : 978-1259585494
Item Weight : 2.12 pounds
Dimensions : 7.9 x 1.33 x 9.2 inches",Na,Na,Na,Part of: Oracle Press (135 books)
232,"Windows Server 2022 Administration Fundamentals: A beginner's guide to managing and administering Windows Server environments, 3rd Edition",Bekim Dauti,5 out of 5,5 ratings,$41.99,Na,Operating Systems,"Publisher : Packt Publishing; 3rd ed. edition (September 16, 2022)
Language : English
Paperback : 398 pages
ISBN-10 : 1803232153
ISBN-13 : 978-1803232157
Item Weight : 1.51 pounds
Dimensions : 7.5 x 0.9 x 9.25 inches",Na,Na,Na,Na
233,Artificial Intelligence in Finance: A Python-Based Guide,Yves Hilpisch,4.4 out of 5,47 ratings,$45.99,Na,Computer Science,"Publisher : O'Reilly Media; 1st edition (November 3, 2020)
Language : English
Paperback : 478 pages
ISBN-10 : 1492055433
ISBN-13 : 978-1492055433
Item Weight : 1.66 pounds
Dimensions : 7 x 0.96 x 9.19 inches",Na,Na,Na,Na
234,Data Juice: 101 Stories of How Organizations Are Squeezing Value from Available Data Assets,Douglas B. Laney,4.1 out of 5,27 ratings,$28.95,Na,Industries,"Publisher : Douglas B. Laney (June 29, 2022)
Language : English
Paperback : 370 pages
ISBN-10 : 1737169908
ISBN-13 : 978-1737169901
Item Weight : 1.09 pounds
Dimensions : 6 x 0.84 x 9 inches",,Na,Na,Na
235,Mastering Windows Group Policy: Control and secure your Active Directory environment with Group Policy,Jordan Krause,4.7 out of 5,77 ratings,$41.99,Na,Networking & Cloud Computing,"Publisher : Packt Publishing (November 30, 2018)
Language : English
Paperback : 408 pages
ISBN-10 : 1789347394
ISBN-13 : 978-1789347395
Item Weight : 1.54 pounds
Dimensions : 7.5 x 0.92 x 9.25 inches",Na,Na,Na,Na
236,Distributed Systems,Maarten van Steen,Na,Na,$40.00,Na,Computer Science,"Publisher : Maarten van Steen (January 8, 2023)
Language : English
Paperback : 683 pages
ISBN-10 : 9081540637
ISBN-13 : 978-9081540636
Item Weight : 2.55 pounds
Dimensions : 7.5 x 1.54 x 9.25 inches",Na,Na,Na,Na
237,Residential Design Using Autodesk Revit 2023,Daniel John Stine,3.6 out of 5,5 ratings,$88.00,Na,Architecture,"Publisher : SDC Publications; 1st edition (August 12, 2022)
Language : English
Paperback : 690 pages
ISBN-10 : 1630575070
ISBN-13 : 978-1630575076
Item Weight : 3.48 pounds
Dimensions : 11.1 x 1.57 x 8.58 inches",,Na,Na,Na
238,Phylogenetic Comparative Methods in R,Liam J. Revell,4.8 out of 5,9 ratings,$50.00,Na,Mathematics,"Publisher : Princeton University Press (September 6, 2022)
Language : English
Paperback : 440 pages
ISBN-10 : 0691219036
ISBN-13 : 978-0691219035
Item Weight : 1.95 pounds
Dimensions : 8 x 1 x 10 inches",,Na,Na,Na
239,Interior Design Using Autodesk Revit 2023: Introduction to Building Information Modeling for Interior Designers,Daniel John Stine,Na,Na,$90.00,Na,Architecture,"Publisher : SDC Publications; 1st edition (September 17, 2022)
Language : English
Paperback : 850 pages
ISBN-10 : 1630575135
ISBN-13 : 978-1630575137
Item Weight : 4.19 pounds
Dimensions : 8.58 x 1.81 x 11.1 inches",Na,Na,Na,Na
240,"Microsoft Power BI Quick Start Guide: Bring your data to life through data modeling, visualization, digital storytelling, and more, 2nd Edition",Devin Knight,4.3 out of 5,163 ratings,$51.53,Na,Programming,"Publisher : Packt Publishing; 2nd ed. edition (October 30, 2020)
Language : English
Paperback : 296 pages
ISBN-10 : 1800561571
ISBN-13 : 978-1800561571
Item Weight : 1.13 pounds
Dimensions : 7.5 x 0.67 x 9.25 inches",Na,Na,Na,Na
241,Distributed Systems,Maarten van Steen,4.5 out of 5,103 ratings,$35.00,Na,Computer Science,"Publisher : CreateSpace Independent Publishing Platform; 3rd edition (February 1, 2017)
Language : English
Paperback : 596 pages
ISBN-10 : 1543057381
ISBN-13 : 978-1543057386
Item Weight : 2.29 pounds
Dimensions : 7.5 x 1.35 x 9.25 inches",,Na,Na,Na
242,Programming in C (Developer's Library),Stephen Kochan,4.2 out of 5,240 ratings,$42.99,Na,Programming,"Publisher : Addison-Wesley Professional; 4th edition (August 18, 2014)
Language : English
Paperback : 544 pages
ISBN-10 : 0321776410
ISBN-13 : 978-0321776419
Item Weight : 1.94 pounds
Dimensions : 7.05 x 1.5 x 9 inches",,Na,Na,Part of: Developer's Library (71 books)
243,Algorithms for Decision Making,Mykel J. Kochenderfer,5 out of 5,4 ratings,$95.00,Na,Computer Science,"Publisher : The MIT Press (August 16, 2022)
Language : English
Hardcover : 700 pages
ISBN-10 : 0262047012
ISBN-13 : 978-0262047012
Item Weight : 3 pounds
Dimensions : 8.25 x 1.49 x 9.25 inches",,Na,Na,Na
244,Accelerated C++: Practical Programming by Example,Mike Hendrickson,4.2 out of 5,303 ratings,$49.99,Na,Programming Languages,"Publisher : Addison-Wesley Professional; 1st edition (August 14, 2000)
Language : English
Paperback : 352 pages
ISBN-10 : 020170353X
ISBN-13 : 978-0201703535
Item Weight : 1.39 pounds
Dimensions : 7.4 x 1 x 9.15 inches",,Na,Na,Part of: C++ In-Depth (8 books)
245,"CRISC Certified in Risk and Information Systems Control All-in-One Exam Guide, Second Edition",Peter Gregory,4.2 out of 5,28 ratings,$44.70,Na,Hardware & DIY,"Publisher : McGraw Hill; 2nd edition (April 28, 2022)
Language : English
Hardcover : 272 pages
ISBN-10 : 1260473333
ISBN-13 : 978-1260473339
Item Weight : 1.44 pounds
Dimensions : 7.5 x 0.75 x 9.5 inches",Na,Na,Na,Part of: All-in-One (17 books)
246,CompTIA Project+ Study Guide: Exam PK0-005,Kim Heldman,3.7 out of 5,3 ratings,$35.70,Na,Management & Leadership,"Publisher : Sybex; 3rd edition (October 4, 2022)
Language : English
Paperback : 480 pages
ISBN-10 : 1119892457
ISBN-13 : 978-1119892458
Item Weight : 1.5 pounds
Dimensions : 7.4 x 1.1 x 9.3 inches",Na,Na,Na,Na
247,CIPM Certified Information Privacy Manager All-in-One Exam Guide,Peter Gregory,4.5 out of 5,52 ratings,$60.00,Na,Certification,"Publisher : McGraw Hill; 1st edition (June 7, 2021)
Language : English
Paperback : 384 pages
ISBN-10 : 1260474097
ISBN-13 : 978-1260474091
Item Weight : 1.35 pounds
Dimensions : 7.4 x 0.8 x 9 inches",Na,Na,Na,Part of: All-in-One (17 books)
248,"Blender 3D Incredible Models: A comprehensive guide to hard-surface modeling, procedural texturing, and rendering",Arijan Belec,4.2 out of 5,11 ratings,$34.99,Na,Computer Science,"Publisher : Packt Publishing (August 19, 2022)
Language : English
Paperback : 386 pages
ISBN-10 : 1801817812
ISBN-13 : 978-1801817813
Item Weight : 1.46 pounds
Dimensions : 7.5 x 0.91 x 9.25 inches",Na,Na,Na,Na
249,Blueprints for Text Analytics Using Python: Machine Learning-Based Solutions for Common Real World (NLP) Applications,Jens Albrecht,4.8 out of 5,36 ratings,$48.99,Na,Computer Science,"Publisher : O'Reilly Media; 1st edition (December 29, 2020)
Language : English
Paperback : 424 pages
ISBN-10 : 149207408X
ISBN-13 : 978-1492074083
Item Weight : 1.5 pounds
Dimensions : 7 x 0.75 x 9.25 inches",Na,Na,Na,Na
250,"Mike Meyers' CompTIA Security+ Certification Passport, Sixth Edition (Exam SY0-601) (Mike Meyers' Certification Passport)",Dawn Dunkerley,4.6 out of 5,111 ratings,$35.00,Na,Certification,"Publisher : McGraw Hill; 6th edition (January 4, 2021)
Language : English
Paperback : 496 pages
ISBN-10 : 1260467953
ISBN-13 : 978-1260467956
Item Weight : 1.55 pounds
Dimensions : 7.2 x 1 x 9.1 inches",Na,Na,Na,Part of: Mike Meyers' Certification Passport (10 books)
251,"Computer Basics Absolute Beginner's Guide, Windows 10 Edition",Michael Miller,4.3 out of 5,156 ratings,$24.99,Na,Operating Systems,"Publisher : Que Publishing; 9th edition (November 22, 2019)
Language : English
Paperback : 352 pages
ISBN-10 : 0136498817
ISBN-13 : 978-0136498810
Item Weight : 1.15 pounds
Dimensions : 7 x 0.9 x 9.1 inches",Na,Na,Na,Part of: Absolute Beginner's Guide (34 books)
252,Upgrading and Repairing PCs,Scott Mueller,4.7 out of 5,462 ratings,$59.95,Na,Hardware & DIY,"ASIN : 0789756102
Publisher : Que Publishing; 22nd edition (July 7, 2015)
Language : English
Hardcover : 1184 pages
ISBN-10 : 9780789756107
ISBN-13 : 978-0789756107
Item Weight : 4.14 pounds
Dimensions : 7.3 x 2.5 x 9.2 inches",,Na,Na,Part of: Upgrading and Repairing (3 books)
253,Unreal Engine C++ the Ultimate Developer's Handbook: Learn C++ and Unreal Engine by Creating a Complete Action Game,Stephen Seth Ulibarri,4.4 out of 5,151 ratings,$24.99,Na,Programming Languages,"ASIN : B089M2H7J1
Publisher : Independently published (June 7, 2020)
Language : English
Paperback : 534 pages
ISBN-13 : 979-8648492516
Item Weight : 2.01 pounds
Dimensions : 7.5 x 1.21 x 9.25 inches",,Na,Na,Na
254,"Programming C# 10: Build Cloud, Web, and Desktop Applications",Ian Griffiths,5 out of 5,8 ratings,$47.99,Na,Programming,"Publisher : O'Reilly Media; 1st edition (September 13, 2022)
Language : English
Paperback : 833 pages
ISBN-10 : 1098117816
ISBN-13 : 978-1098117818
Item Weight : 3 pounds
Dimensions : 7.25 x 1 x 9.25 inches",Na,Na,Na,Na
255,101 Labs - Cisco CCNA: Hands-on Practical Labs for the 200-301 - Implementing and Administering Cisco Solutions Exam,Paul W Browning,4.6 out of 5,124 ratings,$29.99,Na,Certification,"Publisher : Reality Press Ltd.; 4th Version 4 ed. edition (July 2, 2020)
Language : English
Paperback : 580 pages
ISBN-10 : 0992823951
ISBN-13 : 978-0992823955
Item Weight : 2.19 pounds
Dimensions : 7 x 1.31 x 10 inches",Na,Na,Na,Book 6 of 14: 101 Labs
256,AWS Certified Machine Learning Study Guide: Specialty (MLS-C01) Exam,Shreyas Subramanian,4.9 out of 5,28 ratings,$60.00,Na,Computer Science,"Publisher : Sybex; 1st edition (December 29, 2021)
Language : English
Paperback : 352 pages
ISBN-10 : 1119821002
ISBN-13 : 978-1119821007
Item Weight : 1.25 pounds
Dimensions : 7.3 x 0.8 x 9.1 inches",,Na,Na,Na
257,Zero Trust Security: An Enterprise Guide,Jason Garbis,4.7 out of 5,81 ratings,$39.99,Na,Networking & Cloud Computing,"Publisher : Apress; 1st ed. edition (February 27, 2021)
Language : English
Paperback : 324 pages
ISBN-10 : 148426701X
ISBN-13 : 978-1484267011
Item Weight : 1.25 pounds
Dimensions : 7.01 x 0.73 x 10 inches",Na,Na,Na,Na
258,"Spring in Action, Sixth Edition",Craig Walls,4.2 out of 5,45 ratings,$49.49,Na,Programming,"Publisher : Manning; 6th edition (March 1, 2022)
Language : English
Paperback : 520 pages
ISBN-10 : 1617297577
ISBN-13 : 978-1617297571
Item Weight : 2.2 pounds
Dimensions : 7.38 x 1.1 x 9.25 inches",,Na,Na,Na
259,"Patterns, Predictions, and Actions: Foundations of Machine Learning",Moritz Hardt,4.5 out of 5,8 ratings,$52.99,Na,Mathematics,"Publisher : Princeton University Press (October 18, 2022)
Language : English
Hardcover : 320 pages
ISBN-10 : 069123373X
ISBN-13 : 978-0691233734
Item Weight : 1.59 pounds
Dimensions : 7 x 1 x 10 inches",Na,Na,Na,Na
260,Murach's Python for Data Analysis (Training & Reference),Scott Mccoy,4.4 out of 5,28 ratings,$59.50,Na,Databases & Big Data,"Publisher : Mike Murach & Associates Inc (August 30, 2021)
Language : English
Paperback : 559 pages
ISBN-10 : 1943872767
ISBN-13 : 978-1943872763
Item Weight : 2.8 pounds
Dimensions : 7.75 x 1.5 x 9.75 inches",Na,Na,Na,Na
261,Numerical Recipes 3rd Edition: The Art of Scientific Computing,William H. Press,4.4 out of 5,143 ratings,$82.64,$43.35,Software,"Publisher : Cambridge University Press; 3rd edition (September 10, 2007)
Language : English
Hardcover : 1256 pages
ISBN-10 : 0521880688
ISBN-13 : 978-0521880688
Item Weight : 4.54 pounds
Dimensions : 7.25 x 1.75 x 10 inches",,Na,Na,Na
262,Microservices Design Patterns in .NET: Making sense of microservices design and architecture using .NET Core,Trevoir Williams,4.7 out of 5,8 ratings,$39.99,Na,Programming,"Publisher : Packt Publishing (January 13, 2023)
Language : English
Paperback : 300 pages
ISBN-10 : 1804610305
ISBN-13 : 978-1804610305
Item Weight : 1.15 pounds
Dimensions : 7.5 x 0.68 x 9.25 inches",Na,Na,Na,Na
263,"Violent Python: A Cookbook for Hackers, Forensic Analysts, Penetration Testers and Security Engineers",TJ O'Connor,4.5 out of 5,383 ratings,$49.95,Na,Networking & Cloud Computing,"ASIN : 1597499579
Publisher : Syngress; 1st edition (November 22, 2012)
Language : English
Paperback : 288 pages
ISBN-10 : 9781597499576
ISBN-13 : 978-1597499576
Item Weight : 1.03 pounds
Dimensions : 7.52 x 0.61 x 9.25 inches",,Na,Na,Na
264,Understanding Operating Systems,Ann McHoes,4.5 out of 5,97 ratings,Na,Na,Programming,"Publisher : Cengage Learning; 8th edition (March 15, 2017)
Language : English
Paperback : 592 pages
ISBN-10 : 1305674251
ISBN-13 : 978-1305674257
Item Weight : 2 pounds
Dimensions : 7.5 x 1 x 9 inches",Na,Na,Na,Na
265,"Threat Assessment and Management Strategies: Identifying the Howlers and Hunters, Second Edition",Stephen W. Weston J.D.,4.6 out of 5,33 ratings,$73.43,$43.58,Criminal Law,"Publisher : Routledge; 2nd edition (February 25, 2016)
Language : English
Paperback : 259 pages
ISBN-10 : 1498721842
ISBN-13 : 978-1498721844
Item Weight : 1.76 pounds
Dimensions : 7 x 0.64 x 10 inches",,Na,Na,Na
266,"Python for Geospatial Data Analysis: Theory, Tools, and Practice for Location Intelligence",Bonny McClain,3.5 out of 5,10 ratings,$54.99,Na,Databases & Big Data,"Publisher : O'Reilly Media; 1st edition (November 29, 2022)
Language : English
Paperback : 279 pages
ISBN-10 : 109810479X
ISBN-13 : 978-1098104795
Item Weight : 1.34 pounds
Dimensions : 6.75 x 1 x 9 inches",Na,Na,Na,Na
267,The AVR Microcontroller and Embedded Systems Using Assembly and C: Using Arduino Uno and Atmel Studio,Sepehr Naimi,4.6 out of 5,138 ratings,$25.00,Na,Hardware & DIY,"Publisher : MicroDigitalEd; 1st edition (November 13, 2017)
Language : English
Paperback : 630 pages
ISBN-10 : 0997925965
ISBN-13 : 978-0997925968
Item Weight : 3.18 pounds
Dimensions : 8.5 x 1.42 x 11 inches",Na,Na,Na,Na
268,Cloud Native Go: Building Reliable Services in Unreliable Environments,Matthew Titmus,4.5 out of 5,89 ratings,$38.49,Na,Networking & Cloud Computing,"Publisher : O'Reilly Media; 1st edition (May 25, 2021)
Language : English
Paperback : 433 pages
ISBN-10 : 1492076333
ISBN-13 : 978-1492076339
Item Weight : 1.52 pounds
Dimensions : 7 x 0.89 x 9.19 inches",,Na,Na,Na
269,Quantum Computing Since Democritus,Scott Aaronson,4.4 out of 5,198 ratings,$51.99,Na,Physics,"ASIN : 0521199565
Publisher : Cambridge University Press; 1st edition (April 29, 2013)
Language : English
Paperback : 398 pages
ISBN-10 : 9780521199568
ISBN-13 : 978-0521199568
Item Weight : 1.21 pounds
Dimensions : 5.98 x 1.01 x 8.98 inches",,Na,Na,Na
270,Computer Programming for Beginners: Fundamentals of Programming Terms and Concepts,Nathan Clark,4.4 out of 5,396 ratings,$19.99,Na,Programming,"Publisher : CreateSpace Independent Publishing Platform (May 21, 2018)
Language : English
Paperback : 201 pages
ISBN-10 : 1719439559
ISBN-13 : 978-1719439558
Item Weight : 9.8 ounces
Dimensions : 6 x 0.46 x 9 inches",,Na,Na,Na
271,"IT Auditing Using Controls to Protect Information Assets, Third Edition",Mike Kegerreis,4.6 out of 5,113 ratings,$44.91,Na,Networking & Cloud Computing,"Publisher : McGraw Hill; 3rd edition (September 30, 2019)
Language : English
Paperback : 576 pages
ISBN-10 : 1260453227
ISBN-13 : 978-1260453225
Item Weight : 2.17 pounds
Dimensions : 7.6 x 1.08 x 9.1 inches",Na,Na,Na,Na
272,NetSuite For Dummies,Julie Kelly,3.8 out of 5,129 ratings,$29.54,Na,Software,"ASIN : 0470191074
Publisher : For Dummies; 1st edition (November 9, 2010)
Language : English
Paperback : 480 pages
ISBN-10 : 9780470191071
ISBN-13 : 978-0470191071
Item Weight : 1.53 pounds
Dimensions : 7.4 x 1 x 9 inches",,Na,Na,Na
273,MATLAB: A Practical Introduction to Programming and Problem Solving,Stormy Attaway Ph.D.,4.2 out of 5,12 ratings,$66.95,$15.85,Software,"Publisher : Butterworth-Heinemann; 6th edition (September 20, 2022)
Language : English
Paperback : 592 pages
ISBN-10 : 032391750X
ISBN-13 : 978-0323917506
Item Weight : 1.9 pounds
Dimensions : 7.52 x 1.39 x 9.25 inches",,Na,Na,Na
