,book_name,author,rating_value,rating_num,price_buy_new,price_rent,category,details,rank,tag,tag_in,part_in
135,Hacking the System Design Interview: Real Big Tech Interview Questions and In-depth Solutions,Stanley Chiang,4.6 out of 5,125 ratings,$25.64,Na,Networking & Cloud Computing,"ASIN : B0B7QHRK5Q
Publisher : Independently published (July 22, 2022)
Language : English
Paperback : 252 pages
ISBN-13 : 979-8839126497
Item Weight : 1.1 pounds
Dimensions : 7 x 0.57 x 10 inches",,#1 Best Seller,in Client-Server Networking Systems,Na
136,(ISC)2 CISSP Certified Information Systems Security Professional Official Practice Tests,Mike Chapple,4.6 out of 5,274 ratings,$36.00,Na,Programming,"Publisher : Sybex; 3rd edition (June 10, 2021)
Language : English
Paperback : 496 pages
ISBN-10 : 1119787637
ISBN-13 : 978-1119787631
Item Weight : 1.98 pounds
Dimensions : 7.4 x 1 x 9.2 inches",Na,Na,Na,Na
137,"CCNA 200-301 Official Cert Guide, Volume 1",Wendell Odom,4.8 out of 5,"1,216 ratings",$29.05,$27.45,Certification,"Publisher : Pearson; 1st edition (October 10, 2019)
Language : English
Hardcover : 848 pages
ISBN-10 : 0135792738
ISBN-13 : 978-0135792735
Item Weight : 4.23 pounds
Dimensions : 7.7 x 1.8 x 9.3 inches",,Na,Na,Part of: Official Cert Guide (24 books)
138,"JavaScript from Beginner to Professional: Learn JavaScript quickly by building fun, interactive, and dynamic web apps, games, and pages",& 2 more,4.7 out of 5,177 ratings,$36.99,Na,Programming,"Publisher : Packt Publishing (December 15, 2021)
Language : English
Paperback : 546 pages
ISBN-10 : 1800562527
ISBN-13 : 978-1800562523
Item Weight : 2.05 pounds
Dimensions : 7.5 x 1.23 x 9.25 inches",Na,#1 Best Seller,in JavaScript Programming,Na
139,"Electronics for Beginners: A Practical Introduction to Schematics, Circuits, and Microcontrollers",Jonathan Bartlett,4.7 out of 5,220 ratings,$29.99,Na,Engineering,"Publisher : Apress; 1st ed. edition (September 2, 2020)
Language : English
Paperback : 530 pages
ISBN-10 : 1484259785
ISBN-13 : 978-1484259788
Item Weight : 1.78 pounds
Dimensions : 6.14 x 1.07 x 9.21 inches",Na,Na,Na,Na
140,"Hacking: The Art of Exploitation, 2nd Edition",Jon Erickson,4.7 out of 5,"1,299 ratings",$30.06,Na,Networking & Cloud Computing,"Publisher : No Starch Press; 2nd edition (February 4, 2008)
Language : English
Paperback : 488 pages
ISBN-10 : 1593271441
ISBN-13 : 978-1593271442
Item Weight : 2.05 pounds
Dimensions : 7 x 1.06 x 9.25 inches",Na,Na,Na,Na
141,JavaScript and jQuery: Interactive Front-End Web Development,Jon Duckett,4.6 out of 5,"2,132 ratings",$23.49,$16.50,Web Development & Design,"ASIN : 1118531647
Publisher : Wiley; 1st edition (June 30, 2014)
Language : English
Paperback : 640 pages
ISBN-10 : 9781118531648
ISBN-13 : 978-1118531648
Item Weight : 3.25 pounds
Dimensions : 7.2 x 1.4 x 9 inches",,Na,Na,Na
142,"Artificial Intelligence: A Modern Approach, Global Edition",Peter Norvig,4.7 out of 5,215 ratings,Na,Na,Computer Science,"Publisher : Pearson; 4th edition (May 13, 2021)
Language : English
ISBN-10 : 1292401133
ISBN-13 : 978-1292401133
Item Weight : 5.07 pounds
Dimensions : 8.58 x 8.5 x 10.71 inches",Na,Na,Na,Na
143,"Becoming a Data Head: How to Think, Speak, and Understand Data Science, Statistics, and Machine Learning",Alex J. Gutman,4.6 out of 5,237 ratings,$24.49,Na,Mathematics,"Publisher : Wiley; 1st edition (May 11, 2021)
Language : English
Paperback : 272 pages
ISBN-10 : 1119741742
ISBN-13 : 978-1119741749
Item Weight : 14 ounces
Dimensions : 5.9 x 0.6 x 8.8 inches",Na,Na,Na,Na
144,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD,Jeremy Howard,4.8 out of 5,446 ratings,$38.49,Na,Computer Science,"Publisher : O'Reilly Media; 1st edition (August 11, 2020)
Language : English
Paperback : 624 pages
ISBN-10 : 1492045527
ISBN-13 : 978-1492045526
Item Weight : 3.53 ounces
Dimensions : 6.9 x 1.1 x 9.1 inches",Na,Na,Na,Na
145,(ISC)2 CCSP Certified Cloud Security Professional Official Study Guide & Practice Tests Bundle,Mike Chapple,4.5 out of 5,8 ratings,$68.99,Na,Certification,"Publisher : Sybex; 3rd edition (November 1, 2022)
Language : English
Paperback : 1 pages
ISBN-10 : 1119909430
ISBN-13 : 978-1119909439
Item Weight : 2.4 pounds
Dimensions : 7.3 x 1.9 x 9.2 inches",Na,Na,Na,Na
146,CISM Certified Information Security Manager Study Guide,Mike Chapple,4.7 out of 5,78 ratings,$48.67,Na,Certification,"Publisher : Sybex; 1st edition (May 6, 2022)
Language : English
Paperback : 432 pages
ISBN-10 : 1119801931
ISBN-13 : 978-1119801931
Item Weight : 1.35 pounds
Dimensions : 7.38 x 0.98 x 9.25 inches",,Na,Na,Na
147,Probabilistic Machine Learning: An Introduction (Adaptive Computation and Machine Learning series),Kevin P. Murphy,4.5 out of 5,104 ratings,$125.00,Na,Computer Science,"Publisher : The MIT Press (March 1, 2022)
Language : English
Hardcover : 864 pages
ISBN-10 : 0262046822
ISBN-13 : 978-0262046824
Item Weight : 3.4 pounds
Dimensions : 8.25 x 1.44 x 9.29 inches",Na,Na,Na,Part of: Adaptive Computation and Machine Learning (13 books)
148,"How Linux Works, 3rd Edition: What Every Superuser Should Know",Brian Ward,4.8 out of 5,384 ratings,$40.86,Na,Networking & Cloud Computing,"Publisher : No Starch Press; 3rd edition (April 19, 2021)
Language : English
Paperback : 464 pages
ISBN-10 : 1718500408
ISBN-13 : 978-1718500402
Reading age : 1 year and up
Item Weight : 1.9 pounds
Dimensions : 7.13 x 1.05 x 9.31 inches",Na,Na,Na,Na
149,Effective Modern C++: 42 Specific Ways to Improve Your Use of C++11 and C++14,Scott Meyers,4.7 out of 5,811 ratings,$53.09,Na,Programming,"ASIN : 1491903996
Publisher : O'Reilly Media, Incorporated; 1st edition (December 5, 2014)
Language : English
Paperback : 334 pages
ISBN-10 : 9781491903995
ISBN-13 : 978-1491903995
Item Weight : 1.27 pounds
Dimensions : 8.5 x 0.76 x 11 inches",Na,Na,Na,Na
150,"Introduction to Algorithms, 3rd Edition (The MIT Press)",,4.6 out of 5,"2,279 ratings",$86.82,$16.72,Programming,"ASIN : 0262033844
Publisher : The MIT Press; 3rd edition (July 31, 2009)
Language : English
Hardcover : 1292 pages
ISBN-10 : 9780262033848
ISBN-13 : 978-0262033848
Reading age : 18 years and up
Grade level : 12 and up
Item Weight : 4.95 pounds
Dimensions : 9.08 x 8.18 x 2.06 inches",,#1 Best Seller,in Data Structure and Algorithms,Na
151,CCNA 200-301 Portable Command Guide,Scott Empson,4.8 out of 5,503 ratings,$34.99,Na,Certification,"Publisher : Cisco Press; 5th edition (December 10, 2019)
Language : English
Paperback : 320 pages
ISBN-10 : 0135937825
ISBN-13 : 978-0135937822
Item Weight : 15.5 ounces
Dimensions : 6 x 0.8 x 9 inches",Na,Na,Na,Part of: Portable Command Guide (11 books)
152,Book of Why,Judea Pearl,4.4 out of 5,"1,682 ratings",$13.39,Na,Computer Science,"Publisher : Basic Books; Reprint edition (August 25, 2020)
Language : English
Paperback : 432 pages
ISBN-10 : 1541698967
ISBN-13 : 978-1541698963
Item Weight : 12 ounces
Dimensions : 5.5 x 1.08 x 8.25 inches",Na,Na,Na,Na
153,GIS Tutorial for ArcGIS Pro 2.8,Kristen S. Kurland,4.2 out of 5,52 ratings,$60.99,Na,Programming,"Publisher : Esri Press; Fourth edition (August 31, 2021)
Language : English
Paperback : 452 pages
ISBN-10 : 1589486803
ISBN-13 : 978-1589486805
Item Weight : 2.65 pounds
Dimensions : 7.9 x 1 x 9.9 inches",Na,#1 Best Seller,in GIS Programming,Na
154,Getting to Know ArcGIS Pro 2.8,Amy Collins,4.3 out of 5,41 ratings,$65.99,$25.49,Programming,"Publisher : Esri Press; Fourth edition (December 28, 2021)
Language : English
Paperback : 432 pages
ISBN-10 : 158948701X
ISBN-13 : 978-1589487017
Item Weight : 2.2 pounds
Dimensions : 7.25 x 1 x 9 inches",,Na,Na,Na
155,101 Most Popular Excel Formulas (101 Excel Series),John Michaloudis,4.5 out of 5,992 ratings,$19.99,Na,Programming,"Publisher : Independently published (October 22, 2019)
Language : English
Paperback : 378 pages
ISBN-10 : 1700300911
ISBN-13 : 978-1700300911
Reading age : 13 - 18 years
Item Weight : 1.94 pounds
Dimensions : 8.5 x 0.86 x 11 inches",,#1 Best Seller,in Software Utilities,Book 1 of 3: 101 Excel Series
156,Introduction to Statistics: An Intuitive Guide for Analyzing Data and Unlocking Discoveries,Jim Frost,4.5 out of 5,224 ratings,$17.99,Na,Mathematics,"Publisher : Statistics By Jim Publishing (August 13, 2020)
Language : English
Paperback : 255 pages
ISBN-10 : 1735431109
ISBN-13 : 978-1735431109
Item Weight : 12.2 ounces
Dimensions : 6 x 0.58 x 9 inches",Na,Na,Na,Na
157,Elements of Programming Interviews in Python: The Insiders' Guide,,4.4 out of 5,802 ratings,$38.80,Na,Programming,"Publisher : CreateSpace Independent Publishing Platform (September 15, 2016)
Language : English
Paperback : 441 pages
ISBN-10 : 1537713949
ISBN-13 : 978-1537713946
Item Weight : 1.68 pounds
Dimensions : 7.01 x 0.9 x 10 inches",,#1 Best Seller,in Genetic Algorithms,Na
158,Mastering Graphics Programming with Vulkan: Develop a modern rendering engine from first principles to state-of-the-art techniques,Marco Castorina,4.4 out of 5,9 ratings,$54.99,Na,Programming Languages,"Publisher : Packt Publishing (February 10, 2023)
Language : English
Paperback : 382 pages
ISBN-10 : 1803244798
ISBN-13 : 978-1803244792
Item Weight : 1.44 pounds
Dimensions : 7.5 x 0.9 x 9.25 inches",Na,#1 New Release,in 3D Graphic Design,Na
159,Linux Pocket Guide: Essential Commands,Daniel Barrett,4.7 out of 5,"1,402 ratings",$13.79,Na,Operating Systems,"Publisher : O'Reilly Media; 3rd edition (July 19, 2016)
Language : English
Paperback : 266 pages
ISBN-10 : 1491927577
ISBN-13 : 978-1491927571
Item Weight : 7.6 ounces
Dimensions : 4.5 x 0.75 x 7 inches",Na,Na,Na,Na
160,"Learning Tableau 2022: Create effective data visualizations, build interactive visual analytics, and improve your data storytelling capabilities, 5th Edition",Joshua N. Milligan,4.7 out of 5,37 ratings,$43.09,Na,Software,"Publisher : Packt Publishing; 5th ed. edition (August 26, 2022)
Language : English
Paperback : 566 pages
ISBN-10 : 1801072329
ISBN-13 : 978-1801072328
Item Weight : 2.12 pounds
Dimensions : 7.5 x 1.33 x 9.25 inches",Na,Na,Na,Na
161,PHR and SPHR Professional in Human Resources Certification Complete Study Guide: 2018 Exams,Sandra M. Reed,4.5 out of 5,887 ratings,$42.49,Na,Certification,"Publisher : Sybex; 5th edition (May 14, 2019)
Language : English
Paperback : 720 pages
ISBN-10 : 1119426529
ISBN-13 : 978-1119426523
Item Weight : 2.7 pounds
Dimensions : 7.2 x 1.5 x 8.9 inches",Na,Na,Na,Na
162,Structure and Interpretation of Computer Programs - 2nd Edition (MIT Electrical Engineering and Computer Science),,4.7 out of 5,603 ratings,$49.50,Na,Programming,"Publisher : The MIT Press; second edition (September 1, 1996)
Language : English
Paperback : 657 pages
ISBN-10 : 0262510871
ISBN-13 : 978-0262510875
Reading age : 18 years and up
Grade level : 12 and up
Item Weight : 2.05 pounds
Dimensions : 9 x 6 x 1.2 inches",Na,Na,Na,Part of: MIT Electrical Engineering and Computer Science (2 books)
163,"Engineers Survival Guide: Advice, tactics, and tricks After a decade of working at Facebook, Snapchat, and Microsoft",Merih Taze,4.5 out of 5,152 ratings,$29.99,Na,Programming,"ASIN : B09MBZBGFK
Publisher : Merih Taze (November 28, 2021)
Language : English
Paperback : 245 pages
ISBN-13 : 979-8985349900
Item Weight : 12.6 ounces
Dimensions : 6 x 0.56 x 9 inches",Na,Na,Na,Na
164,"CTS Certified Technology Specialist Exam Guide, Third Edition",AVIXA Inc.,4.7 out of 5,410 ratings,$62.99,Na,Engineering,"Publisher : McGraw Hill; 3rd edition (October 18, 2019)
Language : English
Hardcover : 608 pages
ISBN-10 : 1260136086
ISBN-13 : 978-1260136081
Item Weight : 2.74 pounds
Dimensions : 11.2 x 1.4 x 14 inches",,#1 Best Seller,in Acoustic Engineering,Na
165,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers,Josh Tyson,4.5 out of 5,65 ratings,$24.49,Na,Computer Science,"Publisher : Wiley; 1st edition (September 27, 2022)
Language : English
Hardcover : 288 pages
ISBN-10 : 1119899923
ISBN-13 : 978-1119899921
Item Weight : 1.05 pounds
Dimensions : 6.1 x 1.2 x 9.1 inches",Na,Na,Na,Na
166,"Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for systematic trading strategies with Python, 2nd Edition",Stefan Jansen,4.4 out of 5,259 ratings,$44.99,Na,Computer Science,"Publisher : Packt Publishing; 2nd edition (July 31, 2020)
Language : English
Paperback : 822 pages
ISBN-10 : 1839217715
ISBN-13 : 978-1839217715
Item Weight : 3.05 pounds
Dimensions : 7.5 x 1.86 x 9.25 inches",Na,Na,Na,Na
167,What Great Principals Do Differently: Twenty Things That Matter Most,Todd Whitaker,4.7 out of 5,267 ratings,$23.79,Na,Schools & Teaching,"Publisher : Routledge; 3rd edition (April 15, 2020)
Language : English
Paperback : 160 pages
ISBN-10 : 036734467X
ISBN-13 : 978-0367344672
Item Weight : 9.4 ounces
Dimensions : 6 x 0.41 x 9 inches",,Na,Na,Na
168,slide:ology: The Art and Science of Creating Great Presentations,Nancy Duarte,4.5 out of 5,874 ratings,$22.49,Na,Job Hunting & Careers,"Publisher : O'Reilly Media; 1st edition (August 12, 2008)
Language : English
Paperback : 296 pages
ISBN-10 : 0596522347
ISBN-13 : 978-0596522346
Item Weight : 1.84 pounds
Dimensions : 9.08 x 0.67 x 8.64 inches",,#1 Best Seller,in Presentation Software Books,Na
169,"The Tech Contracts Handbook: Software Licenses, Cloud Computing Agreements, and Other IT Contracts for Lawyers and Businesspeople",David W. Tollen,4.7 out of 5,115 ratings,$42.95,Na,Processes & Infrastructure,"Publisher : American Bar Association; Third edition (May 25, 2021)
Language : English
Paperback : 398 pages
ISBN-10 : 1641058536
ISBN-13 : 978-1641058537
Item Weight : 1.2 pounds
Dimensions : 6.07 x 0.85 x 8.93 inches",Na,Na,Na,Na
170,Cisco CCNA Certification: Exam 200-301,Todd Lammle,4.6 out of 5,357 ratings,$52.99,Na,Certification,"Publisher : Sybex; 1st edition (February 19, 2020)
Language : English
Paperback : 1296 pages
ISBN-10 : 1119677610
ISBN-13 : 978-1119677611
Item Weight : 4.68 pounds
Dimensions : 7.4 x 2.8 x 9.2 inches",Na,Na,Na,Na
171,Crafting Interpreters,Robert Nystrom,4.8 out of 5,445 ratings,$44.28,Na,Programming,"Publisher : Genever Benning (July 28, 2021)
Language : English
Paperback : 639 pages
ISBN-10 : 0990582930
ISBN-13 : 978-0990582939
Item Weight : 2.75 pounds
Dimensions : 8 x 1.44 x 10 inches",,Na,Na,Na
172,The Brand Gap: How to Bridge the Distance Between Business Strategy and Design,Marty Neumeier,4.5 out of 5,"1,111 ratings",$29.49,Na,Marketing & Sales,"Publisher : New Riders; 2nd edition (August 4, 2005)
Language : English
Paperback : 208 pages
ISBN-10 : 0321348109
ISBN-13 : 978-0321348104
Item Weight : 9.5 ounces
Dimensions : 5.3 x 0.9 x 7.95 inches",Na,Na,Na,Na
173,"ITF+ CompTIA IT Fundamentals All-in-One Exam Guide, Second Edition (Exam FC0-U61)",Mike Meyers,4.7 out of 5,682 ratings,$42.35,Na,Certification,"Publisher : McGraw Hill; 2nd edition (December 28, 2018)
Language : English
Paperback : 496 pages
ISBN-10 : 1260441873
ISBN-13 : 978-1260441871
Item Weight : 1.72 pounds
Dimensions : 7.3 x 1.1 x 9 inches",Na,Na,Na,Na
174,CompTIA Linux+ Study Guide: Exam XK0-005,Christine Bresnahan,4.6 out of 5,19 ratings,$47.25,Na,Networking & Cloud Computing,"Publisher : Sybex; 5th edition (August 2, 2022)
Language : English
Paperback : 992 pages
ISBN-10 : 1119878942
ISBN-13 : 978-1119878940
Item Weight : 3.07 pounds
Dimensions : 7.4 x 2 x 9.2 inches",Na,#1 Best Seller,in Linux Certification Guides,Na
175,IAPP CIPP / US Certified Information Privacy Professional Study Guide,Joe Shelley,4.6 out of 5,109 ratings,$31.49,Na,Certification,"Publisher : Sybex; 1st edition (June 7, 2021)
Language : English
Paperback : 320 pages
ISBN-10 : 1119755468
ISBN-13 : 978-1119755463
Item Weight : 1.1 pounds
Dimensions : 7.38 x 0.73 x 9.25 inches",Na,Na,Na,Na
176,The Alignment Problem: Machine Learning and Human Values,Brian Christian,4.7 out of 5,285 ratings,$0.00,Na,Computer Science,Na,,Na,Na,Na
177,CompTIA IT Fundamentals (ITF+) Study Guide: Exam FC0-U61,Quentin Docter,4.7 out of 5,466 ratings,$48.19,Na,Certification,"ASIN : 111951312X
Publisher : Sybex; 2nd edition (August 28, 2018)
Language : English
Paperback : 672 pages
ISBN-10 : 9781119513124
ISBN-13 : 978-1119513124
Item Weight : 2.61 pounds
Dimensions : 7.4 x 1.5 x 9.1 inches",Na,Na,Na,Na
178,SAFe 5.0 Distilled: Achieving Business Agility with the Scaled Agile Framework,Dean Leffingwiell,4.4 out of 5,494 ratings,$39.99,Na,Programming,"Publisher : Addison-Wesley Professional; 1st edition (July 27, 2020)
Language : English
Paperback : 320 pages
ISBN-10 : 0136823408
ISBN-13 : 978-0136823407
Item Weight : 1.06 pounds
Dimensions : 7 x 0.75 x 9.05 inches",,Na,Na,Na
179,"Learning SQL: Generate, Manipulate, and Retrieve Data",Alan Beaulieu,4.6 out of 5,388 ratings,$28.49,Na,Databases & Big Data,"Publisher : O'Reilly Media; 3rd edition (April 21, 2020)
Language : English
Paperback : 377 pages
ISBN-10 : 1492057614
ISBN-13 : 978-1492057611
Item Weight : 1.3 pounds
Dimensions : 7 x 1 x 9.25 inches",Na,Na,Na,Na
180,Storytelling with Data: Let's Practice!,Cole Nussbaumer Knaflic,4.7 out of 5,597 ratings,$24.49,Na,Skills,"Publisher : Wiley; 1st edition (October 22, 2019)
Language : English
Paperback : 448 pages
ISBN-10 : 1119621496
ISBN-13 : 978-1119621492
Item Weight : 2.27 pounds
Dimensions : 8 x 0.9 x 9.9 inches",Na,Na,Na,Na
181,Essential Scrum: A Practical Guide to the Most Popular Agile Process (Addison-Wesley Signature Series (Cohn)),Kenneth Rubin,4.7 out of 5,"1,002 ratings",$49.99,Na,Management & Leadership,"Publisher : Addison-Wesley Professional; 1st edition (July 26, 2012)
Language : English
Paperback : 496 pages
ISBN-10 : 0137043295
ISBN-13 : 978-0137043293
Item Weight : 1.77 pounds
Dimensions : 6.9 x 0.8 x 9 inches",Na,Na,Na,Part of: Addison-Wesley Signature Series (Cohn) (15 books)
182,SQL All-in-One For Dummies,Allen G. Taylor,4.6 out of 5,812 ratings,$20.03,Na,Programming,"Publisher : For Dummies; 3rd edition (April 23, 2019)
Language : English
Paperback : 768 pages
ISBN-10 : 1119569613
ISBN-13 : 978-1119569619
Item Weight : 3.04 pounds
Dimensions : 7.3 x 1.8 x 9.3 inches",Na,Na,Na,Na
183,"User Story Mapping: Discover the Whole Story, Build the Right Product",Jeff Patton,4.6 out of 5,"1,125 ratings",$32.99,Na,Programming,"Publisher : O'Reilly Media; 1st edition (October 7, 2014)
Language : English
Paperback : 324 pages
ISBN-10 : 1491904909
ISBN-13 : 978-1491904909
Item Weight : 3.53 ounces
Dimensions : 5.98 x 0.68 x 9.02 inches",,Na,Na,Na
184,Learning Domain-Driven Design: Aligning Software Architecture and Business Strategy,Vlad Khononov,4.7 out of 5,156 ratings,$37.49,Na,Programming,"Publisher : O'Reilly Media; 1st edition (November 2, 2021)
Language : English
Paperback : 340 pages
ISBN-10 : 1098100131
ISBN-13 : 978-1098100131
Item Weight : 1.2 pounds
Dimensions : 6.75 x 0.75 x 9 inches",Na,Na,Na,Na
185,Cybersecurity For Dummies (For Dummies (Computer/Tech)),Joseph Steinberg,4.6 out of 5,64 ratings,$23.99,Na,Networking & Cloud Computing,"Publisher : For Dummies; 2nd edition (April 8, 2022)
Language : English
Paperback : 416 pages
ISBN-10 : 1119867185
ISBN-13 : 978-1119867180
Item Weight : 1.2 pounds
Dimensions : 7.3 x 1 x 9.2 inches",Na,Na,Na,Na
186,C++: 2 books in 1 - The Ultimate Beginners Guide to Master C++ Programming Quickly with No Prior Experience,Mark Reed,4.9 out of 5,131 ratings,$24.69,Na,Programming,"ASIN : B0BMZBYMKJ
Publisher : Independently published (November 24, 2022)
Language : English
Paperback : 254 pages
ISBN-13 : 979-8361579280
Item Weight : 1.06 pounds
Dimensions : 7 x 0.58 x 10 inches",Na,Na,Na,Part of: Computer Programming (28 books)
187,The Big Book of Dashboards: Visualizing Your Data Using Real-World Business Scenarios,Jeffrey Shaffer,4.6 out of 5,712 ratings,$24.49,Na,Skills,"Publisher : Wiley; 1st edition (April 24, 2017)
Language : English
Paperback : 448 pages
ISBN-10 : 1119282713
ISBN-13 : 978-1119282716
Item Weight : 2.87 pounds
Dimensions : 8.4 x 1.1 x 8.4 inches",Na,Na,Na,Na
188,Think Python: How to Think Like a Computer Scientist,Allen Downey,4.7 out of 5,530 ratings,$29.06,Na,Programming,"Publisher : O'Reilly Media; 2nd edition (January 26, 2016)
Language : English
Paperback : 289 pages
ISBN-10 : 1491939362
ISBN-13 : 978-1491939369
Item Weight : 1.14 pounds
Dimensions : 7.01 x 0.61 x 9.17 inches",Na,Na,Na,Part of: Learning Python (7 books)
189,Microsoft Power BI For Dummies,Jack A. Hyman,4.2 out of 5,137 ratings,$25.99,Na,Networking & Cloud Computing,"Publisher : For Dummies; 1st edition (February 8, 2022)
Language : English
Paperback : 416 pages
ISBN-10 : 1119824877
ISBN-13 : 978-1119824879
Item Weight : 1.2 pounds
Dimensions : 7.3 x 1.1 x 9.1 inches",Na,Na,Na,Na
190,Adobe Premiere Pro Classroom in a Book (2022 release),Maxim Jago,4.4 out of 5,18 ratings,$63.73,Na,Graphics & Design,"Publisher : Adobe Press; 1st edition (August 16, 2022)
Language : English
Paperback : 496 pages
ISBN-10 : 013762512X
ISBN-13 : 978-0137625123
Item Weight : 2.2 pounds
Dimensions : 7.38 x 1 x 9.13 inches",Na,#1 Best Seller,in Adobe Premiere,Part of: Classroom in a Book (142 books)
191,SysML Distilled: A Brief Guide to the Systems Modeling Language,Lenny Delligatti,4.7 out of 5,337 ratings,$29.51,Na,Programming,"Publisher : Addison-Wesley Professional; 1st edition (November 8, 2013)
Language : English
Paperback : 304 pages
ISBN-10 : 0321927869
ISBN-13 : 978-0321927866
Item Weight : 1.12 pounds
Dimensions : 6.9 x 0.7 x 9 inches",Na,#1 Best Seller,in UML Language,Na
192,"Practical SQL, 2nd Edition: A Beginner's Guide to Storytelling with Data",Anthony DeBarros,4.8 out of 5,104 ratings,$27.99,Na,Programming,"Publisher : No Starch Press; 2nd edition (January 25, 2022)
Language : English
Paperback : 464 pages
ISBN-10 : 1718501064
ISBN-13 : 978-1718501065
Item Weight : 2.05 pounds
Dimensions : 7 x 1.04 x 9.25 inches",Na,Na,Na,Na
193,Discovering Statistics Using IBM SPSS Statistics: North American Edition,Andy Field,4.4 out of 5,669 ratings,$91.99,$40.32,Mathematics,"Publisher : SAGE Publications Ltd; 5th edition (November 22, 2017)
Language : English
Paperback : 816 pages
ISBN-10 : 1526436566
ISBN-13 : 978-1526436566
Item Weight : 3.97 pounds
Dimensions : 8.9 x 1.3 x 10.9 inches",,Na,Na,Na
194,Operating Systems: Three Easy Pieces,Remzi H Arpaci-Dusseau,4.6 out of 5,413 ratings,$24.60,Na,Programming,"Publisher : CreateSpace Independent Publishing Platform; 1.00 edition (September 1, 2018)
Language : English
Paperback : 714 pages
ISBN-10 : 198508659X
ISBN-13 : 978-1985086593
Item Weight : 2.07 pounds
Dimensions : 6 x 1.61 x 9 inches",,Na,Na,Na
195,"The Jobs To Be Done Playbook: Align Your Markets, Organization, and Strategy Around Customer Needs",Michael Schrage,4.5 out of 5,291 ratings,$29.99,Na,Engineering,"Publisher : Two Waves Books; 1st edition (April 7, 2020)
Language : English
Paperback : 320 pages
ISBN-10 : 1933820683
ISBN-13 : 978-1933820682
Item Weight : 1.3 pounds
Dimensions : 6 x 1 x 9 inches",Na,Na,Na,Na
196,"Adobe Photoshop Lightroom Classic Book, The (Voices That Matter)",Scott Kelby,4.6 out of 5,188 ratings,$40.86,$20.44,Graphics & Design,"Publisher : New Riders; 1st edition (December 17, 2021)
Language : English
Paperback : 496 pages
ISBN-10 : 013756533X
ISBN-13 : 978-0137565337
Item Weight : 2.63 pounds
Dimensions : 7.9 x 1.1 x 9.9 inches",,Na,Na,Na
197,Race After Technology: Abolitionist Tools for the New Jim Code,Ruha Benjamin,4.7 out of 5,529 ratings,$19.95,Na,Sociology,"Publisher : Polity; 1st edition (June 17, 2019)
Language : English
Paperback : 172 pages
ISBN-10 : 1509526404
ISBN-13 : 978-1509526406
Item Weight : 13.4 ounces
Dimensions : 5.3 x 0.7 x 8.4 inches",Na,Na,Na,Na
198,Hacking APIs: Breaking Web Application Programming Interfaces,Corey J. Ball,4.7 out of 5,146 ratings,$49.99,Na,Programming,"Publisher : No Starch Press (July 12, 2022)
Language : English
Paperback : 368 pages
ISBN-10 : 1718502443
ISBN-13 : 978-1718502444
Item Weight : 13 ounces
Dimensions : 7 x 0.85 x 9.25 inches",Na,Na,Na,Na
199,"Go Programming Language, The (Addison-Wesley Professional Computing Series)",Brian Kernighan,4.7 out of 5,"1,307 ratings",$35.99,Na,Computer Science,"ASIN : 0134190440
Publisher : Addison-Wesley Professional; 1st edition (October 26, 2015)
Language : English
Paperback : 400 pages
ISBN-10 : 9780134190440
ISBN-13 : 978-0134190440
Item Weight : 1.63 pounds
Dimensions : 9.1 x 7.3 x 1 inches",,Na,Na,Part of: Addison-Wesley Professional Computing (13 books)
200,CompTIA Network+ Certification Kit: Exam N10-008,Jon Buhagiar,4.7 out of 5,129 ratings,$84.49,Na,Certification,"Publisher : Sybex; 6th edition (November 9, 2021)
Language : English
Paperback : 2176 pages
ISBN-10 : 1119815169
ISBN-13 : 978-1119815167
Item Weight : 6.7 pounds
Dimensions : 7.4 x 4.7 x 9.2 inches",Na,Na,Na,Na
201,CompTIA Security+ SY0-601 Exam Cram,Martin Weiss,4.6 out of 5,262 ratings,$37.99,Na,Certification,"Publisher : Pearson IT Certification; 6th edition (December 15, 2020)
Language : English
Paperback : 752 pages
ISBN-10 : 0136798675
ISBN-13 : 978-0136798675
Item Weight : 2.21 pounds
Dimensions : 6 x 1.6 x 8.95 inches",Na,Na,Na,Part of: CompTIA Exam Cram (22 books)
